orderId,execId,time,exchange,side,shares,symbol,price,permId,liquidation,cumQty,avgPrice
910991475,0000e22a.5c38726d.01.01,20190111  15:34:21,PSX,BOT,50,TSLA,341.39,2094573090,0,50,341.39
910991479,0000e22a.5c38726e.01.01,20190111  15:34:21,IBKRATS,BOT,100,NFLX,336.85,2094573091,0,100,336.85
910991485,0000e0d5.5c387a52.01.01,20190111  15:34:21,IEX,BOT,200,AAPL,152.5,2094573092,0,200,152.5
910991489,0000e22a.5c387272.01.01,20190111  15:34:22,CHX,BOT,200,QQQ,160.08,2094573093,0,200,160.08
910991498,0000e22a.5c387321.01.01,20190111  15:35:23,BEX,BOT,100,NFLX,337.17,2094573094,0,100,337.17
910991502,0000e0d5.5c387b13.01.01,20190111  15:35:25,ARCA,BOT,100,AAPL,152.47,2094573095,0,100,152.47
910991506,0000e22a.5c387329.01.01,20190111  15:35:25,CHX,BOT,200,QQQ,160.14,2094573096,0,200,160.14
910991502,0000e0d5.5c387b14.01.01,20190111  15:35:26,IEX,BOT,100,AAPL,152.51,2094573095,0,200,152.49
910991586,0000e22a.5c3876ed.01.01,20190111  15:42:33,IBKRATS,SLD,50,TSLA,341.32,2094573129,0,50,341.32
910991590,0000e22a.5c3876ee.01.01,20190111  15:42:34,IBKRATS,SLD,100,NFLX,337.69,2094573130,0,100,337.69
910991594,0000e0d5.5c387fbe.01.01,20190111  15:42:34,IEX,SLD,200,AAPL,152.39,2094573131,0,200,152.39
910991598,0000e22a.5c3876ef.01.01,20190111  15:42:35,BYX,SLD,100,QQQ,160.16,2094573132,0,100,160.16
910991598,0000e22a.5c3876f0.01.01,20190111  15:42:35,ISLAND,SLD,100,QQQ,160.16,2094573132,0,200,160.16
910991602,0000e22a.5c387832.01.01,20190111  15:43:35,IBKRATS,BOT,50,TSLA,342.32,2094573152,0,50,342.32
910991606,0000e22a.5c387835.01.01,20190111  15:43:36,IBKRATS,BOT,100,NFLX,338.43,2094573153,0,100,338.43
910991610,0000e0d5.5c38805a.01.01,20190111  15:43:37,IEX,SLD,100,AAPL,152.7,2094573154,0,100,152.7
910991610,0000e0d5.5c38805b.01.01,20190111  15:43:37,IEX,SLD,100,AAPL,152.7,2094573154,0,200,152.7
910991614,0000e22a.5c387836.01.01,20190111  15:43:37,ISLAND,SLD,100,QQQ,160.39,2094573155,0,100,160.39
910991614,0000e22a.5c387837.01.01,20190111  15:43:37,DRCTEDGE,SLD,100,QQQ,160.39,2094573155,0,200,160.39
910991626,0000e0d5.5c388105.01.01,20190111  15:44:38,ISLAND,BOT,100,AAPL,152.73,2094573173,0,100,152.73
910991626,0000e0d5.5c388106.01.01,20190111  15:44:38,IEX,BOT,100,AAPL,152.73,2094573173,0,200,152.73
910991633,0000e22a.5c387911.01.01,20190111  15:45:39,IBKRATS,SLD,50,TSLA,342.01,2094573176,0,50,342.01
910991642,0000e0d5.5c3881ca.01.01,20190111  15:45:40,BATS,BOT,200,AAPL,152.73,2094573177,0,200,152.73
910991646,0000e22a.5c387913.01.01,20190111  15:45:40,CHX,BOT,200,QQQ,160.34,2094573178,0,200,160.34
910991647,0000e22a.5c38799f.01.01,20190111  15:46:35,IBKRATS,SLD,100,NFLX,338.4,2094573179,0,100,338.4
910991648,0000e0d5.5c388227.01.01,20190111  15:46:36,BATS,SLD,100,AAPL,152.68,2094573180,0,100,152.68
910991648,0000e0d5.5c38822b.01.01,20190111  15:46:37,BATS,SLD,100,AAPL,152.67,2094573180,0,200,152.675
910991652,0000e22a.5c387a4a.01.01,20190111  15:48:16,IBKRATS,BOT,100,TSLA,342.12,2094573181,0,100,342.12
910991656,0000e22a.5c387a4d.01.01,20190111  15:48:18,IBKRATS,BOT,100,NFLX,338.16,2094573182,0,100,338.16
910991660,0000e0d5.5c388300.01.01,20190111  15:48:19,BATS,BOT,100,AAPL,152.75,2094573183,0,100,152.75
910991664,0000e22a.5c387a4e.01.01,20190111  15:48:19,ISLAND,BOT,100,QQQ,160.39,2094573184,0,100,160.39
910991665,0000e22a.5c387a8a.01.01,20190111  15:48:48,IBKRATS,SLD,100,TSLA,341.87,2094573185,0,100,341.87
910991666,0000e22a.5c387a8c.01.01,20190111  15:48:48,DRCTEDGE,SLD,100,NFLX,337.83,2094573186,0,100,337.83
910991667,0000e0d5.5c388331.01.01,20190111  15:48:48,BEX,SLD,100,AAPL,152.74,2094573187,0,100,152.74
910991668,0000e22a.5c387a8d.01.01,20190111  15:48:48,ISLAND,SLD,100,QQQ,160.37,2094573188,0,100,160.37
910991672,0000e22a.5c387b13.01.01,20190111  15:49:55,IBKRATS,BOT,100,TSLA,341.89,2094573189,0,100,341.89
910991683,0000e0d5.5c38841d.01.01,20190111  15:49:56,BEX,BOT,100,AAPL,152.77,2094573190,0,100,152.77
910991699,0000e22a.5c387b16.01.01,20190111  15:49:57,BEX,BOT,100,NFLX,338.02,2094573191,0,100,338.02
910991703,0000e0d5.5c38841f.01.01,20190111  15:49:59,BATS,BOT,100,AAPL,152.76,2094573192,0,100,152.76
910991707,0000e22a.5c387b3d.01.01,20190111  15:50:02,EDGEA,BOT,100,QQQ,160.35,2094573193,0,100,160.35
910991711,0000e22a.5c387be6.01.01,20190111  15:50:32,IBKRATS,SLD,100,TSLA,341.51,2094573194,0,100,341.51
910991718,0000e0d5.5c388470.01.01,20190111  15:50:35,ISLAND,SLD,100,AAPL,152.56,2094573195,0,100,152.56
910991725,0000e22a.5c387bea.01.01,20190111  15:50:36,IBKRATS,BOT,100,TSLA,341.73,2094573196,0,100,341.73
910991740,0000e22a.5c387c08.01.01,20190111  15:50:39,IBKRATS,BOT,100,NFLX,337.41,2094573197,0,100,337.41
910991744,0000e0d5.5c38847f.01.01,20190111  15:50:41,IEX,BOT,100,AAPL,152.53,2094573198,0,100,152.53
910991751,0000e22a.5c387c7f.01.01,20190111  15:51:14,IBKRATS,SLD,100,TSLA,341.52,2094573199,0,100,341.52
910991758,0000e0d5.5c3884e2.01.01,20190111  15:51:14,IEX,SLD,100,AAPL,152.53,2094573200,0,100,152.53
910991782,0000e0d5.5c3884f3.01.01,20190111  15:51:18,ISLAND,SLD,100,AAPL,152.56,2094573201,0,100,152.56
910991818,0000e0d5.5c38853b.01.01,20190111  15:51:55,ISLAND,SLD,100,AAPL,152.57,2094573202,0,100,152.57
910991839,0000e22a.5c387ce3.01.01,20190111  15:52:29,IBKRATS,SLD,100,TSLA,341.86,2094573203,0,100,341.86
910991875,0000e22a.5c387d1b.01.01,20190111  15:53:06,IBKRATS,BOT,100,TSLA,341.43,2094573204,0,100,341.43
910991913,0000e22a.5c387d64.01.01,20190111  15:53:42,IBKRATS,SLD,100,TSLA,341.13,2094573205,0,100,341.13
910991947,0000e22a.5c387d92.01.01,20190111  15:54:17,IBKRATS,SLD,100,TSLA,341.13,2094573206,0,100,341.13
910992043,0000e0d5.5c3886fd.01.01,20190111  15:55:29,DRCTEDGE,BOT,100,AAPL,152.86,2094573212,0,100,152.86
910992047,0000e22a.5c387ea1.01.01,20190111  15:55:32,ISLAND,BOT,100,QQQ,160.49,2094573213,0,100,160.49
910992080,0000e0d5.5c38876c.01.01,20190111  15:56:04,ISLAND,BOT,100,AAPL,152.88,2094573214,0,100,152.88
910992087,0000e22a.5c387f15.01.01,20190111  15:56:35,BEX,BOT,100,TSLA,342.5,2094573215,0,100,342.5
910992091,0000e22a.5c387f24.01.01,20190111  15:56:37,IBKRATS,BOT,100,NFLX,337.96,2094573216,0,100,337.96
910992095,0000e0d5.5c3887a5.01.01,20190111  15:56:38,BATS,BOT,100,AAPL,152.88,2094573217,0,100,152.88
910992101,0000e22a.5c387f28.01.01,20190111  15:56:38,ISLAND,BOT,100,QQQ,160.49,2094573218,0,100,160.49
910992121,0000e22a.5c387f2a.01.01,20190111  15:56:39,BATS,SLD,100,NFLX,337.75,2094573219,0,100,337.75
910992131,0000e22a.5c387f71.01.01,20190111  15:57:12,BEX,BOT,100,TSLA,342.6,2094573220,0,100,342.6
910992140,0000e0d5.5c3887f5.01.01,20190111  15:57:13,IEX,BOT,100,AAPL,152.93,2094573221,0,100,152.93
910992150,0000e22a.5c387f78.01.01,20190111  15:57:16,IBKRATS,SLD,100,NFLX,337.9,2094573222,0,100,337.9
910992160,0000e22a.5c387f7e.01.01,20190111  15:57:19,IBKRATS,BOT,100,NFLX,338.05,2094573223,0,100,338.05
910992185,0000e22a.5c387fb6.01.01,20190111  15:57:53,BEX,SLD,100,NFLX,337.32,2094573224,0,100,337.32
910992218,0000e22a.5c388015.01.01,20190111  15:58:28,EDGEA,BOT,100,TSLA,342.34,2094573225,0,100,342.34
910992224,0000e22a.5c388016.01.01,20190111  15:58:29,ARCA,BOT,100,NFLX,337.05,2094573226,0,100,337.05
910992228,0000e0d5.5c3888b1.01.01,20190111  15:58:31,IEX,SLD,100,AAPL,152.88,2094573227,0,100,152.88
910992256,0000e22a.5c388058.01.01,20190111  15:59:06,IBKRATS,SLD,100,TSLA,342.06,2094573228,0,100,342.06
910992260,0000e22a.5c388059.01.01,20190111  15:59:06,IBKRATS,SLD,100,NFLX,337.27,2094573229,0,100,337.27
910992264,0000e0d5.5c3888f0.01.01,20190111  15:59:09,IEX,BOT,100,AAPL,152.95,2094573230,0,100,152.95
910992318,0000e22a.5c388213.01.01,20190111  16:00:16,BEX,SLD,100,NFLX,337.5,2094573233,0,100,337.5
910992354,0000e22a.5c388282.01.01,20190111  16:00:54,IBKRATS,BOT,100,NFLX,337.62,2094573235,0,100,337.62
910992390,0000e22a.5c388313.01.01,20190111  16:01:29,BEX,SLD,100,NFLX,336.82,2094573236,0,100,336.82
910992394,0000e0d5.5c388ba4.01.01,20190111  16:01:30,ISLAND,SLD,100,AAPL,152.77,2094573237,0,100,152.77
910992421,0000e22a.5c388316.01.01,20190111  16:01:31,ARCA,SLD,100,NFLX,336.81,2094573238,0,100,336.81
910992430,0000e22a.5c388317.01.01,20190111  16:01:32,ISLAND,SLD,100,QQQ,160.38,2094573239,0,100,160.38
910992437,0000e22a.5c38835e.01.01,20190111  16:02:02,EDGEA,SLD,100,NFLX,337.2,2094573240,0,100,337.2
910992441,0000e0d5.5c388bf9.01.01,20190111  16:02:03,NYSE,BOT,100,AAPL,152.75,2094573241,0,100,152.75
910992462,0000e22a.5c388367.01.01,20190111  16:02:07,IBKRATS,BOT,100,NFLX,337.2,2094573242,0,100,337.2
910992469,0000e22a.5c38836a.01.01,20190111  16:02:09,NYSE,BOT,100,QQQ,160.43,2094573243,0,100,160.43
910992481,0000e0d5.5c388c7c.01.01,20190111  16:02:40,BATS,SLD,100,AAPL,152.73,2094573244,0,100,152.73
910992485,0000e22a.5c3883a7.01.01,20190111  16:02:40,EDGEA,SLD,100,QQQ,160.47,2094573245,0,100,160.47
910992518,0000e0d5.5c388cbf.01.01,20190111  16:03:15,ARCA,SLD,100,AAPL,152.67,2094573247,0,100,152.67
910992522,0000e22a.5c388422.01.01,20190111  16:03:17,EDGEA,SLD,100,QQQ,160.48,2094573248,0,100,160.48
910992526,0000e22a.5c388425.01.01,20190111  16:03:20,IBKRATS,BOT,100,TSLA,342.43,2094573249,0,100,342.43
910992560,0000e0d5.5c388d1b.01.01,20190111  16:03:56,IEX,BOT,100,AAPL,152.63,2094573252,0,100,152.63
910992567,0000e22a.5c388484.01.01,20190111  16:03:59,IBKRATS,BOT,100,TSLA,342.49,2094573253,0,100,342.49
910992594,0000e22a.5c3884e4.01.01,20190111  16:04:34,ISLAND,BOT,100,NFLX,337.01,2094573254,0,100,337.01
910992600,0000e0d5.5c388dd5.01.01,20190111  16:04:34,ISLAND,BOT,100,AAPL,152.58,2094573255,0,100,152.58
910992611,0000e22a.5c3884e6.01.01,20190111  16:04:35,IEX,SLD,100,TSLA,342.65,2094573256,0,100,342.65
910992615,0000e22a.5c3884e7.01.01,20190111  16:04:35,BEX,BOT,100,NFLX,336.97,2094573257,0,100,336.97
910992636,0000e22a.5c38851f.01.01,20190111  16:05:07,PSX,SLD,100,TSLA,342.53,2094573258,0,100,342.53
910992642,0000e22a.5c388520.01.01,20190111  16:05:08,ISLAND,SLD,100,NFLX,336.94,2094573259,0,100,336.94
910992646,0000e0d5.5c388e18.01.01,20190111  16:05:11,IEX,SLD,100,AAPL,152.35,2094573260,0,100,152.35
910992653,0000e22a.5c388526.01.01,20190111  16:05:13,IBKRATS,BOT,100,TSLA,342.72,2094573261,0,100,342.72
910992659,0000e22a.5c388527.01.01,20190111  16:05:14,ISLAND,SLD,100,NFLX,336.94,2094573262,0,100,336.94
910992669,0000e22a.5c38852a.01.01,20190111  16:05:17,BEX,SLD,100,NFLX,336.94,2094573263,0,100,336.94
910992679,0000e22a.5c388562.01.01,20190111  16:05:50,IBKRATS,BOT,100,TSLA,343.18,2094573264,0,100,343.18
910992686,0000e0d5.5c388e6e.01.01,20190111  16:05:53,IEX,SLD,100,AAPL,152.31,2094573265,0,100,152.31
910992709,0000e22a.5c388567.01.01,20190111  16:05:55,BEX,SLD,100,NFLX,337.14,2094573266,0,100,337.14
910992713,0000e0d5.5c388e72.01.01,20190111  16:05:55,BEX,SLD,100,AAPL,152.31,2094573267,0,100,152.31
910992719,0000e22a.5c38856b.01.01,20190111  16:05:57,CHX,SLD,100,QQQ,160.37,2094573268,0,100,160.37
910992737,0000e22a.5c3885e6.01.01,20190111  16:06:29,IEX,SLD,100,TSLA,342.94,2094573269,0,100,342.94
910992741,0000e22a.5c3885ea.01.01,20190111  16:06:31,IBKRATS,BOT,100,NFLX,337.25,2094573270,0,100,337.25
910992754,0000e0d5.5c388efb.01.01,20190111  16:06:32,ISLAND,BOT,100,AAPL,152.26,2094573271,0,100,152.26
910992758,0000e22a.5c3885f5.01.01,20190111  16:06:35,CHX,BOT,100,QQQ,160.29,2094573272,0,100,160.29
910992776,0000e22a.5c388627.01.01,20190111  16:07:06,IEX,SLD,100,TSLA,342.81,2094573273,0,100,342.81
910992780,0000e22a.5c388628.01.01,20190111  16:07:06,IBKRATS,BOT,100,NFLX,337.44,2094573274,0,100,337.44
910992797,0000e0d5.5c388f7b.01.01,20190111  16:07:07,ISLAND,SLD,100,AAPL,152.21,2094573275,0,100,152.21
910992816,0000e22a.5c388653.01.01,20190111  16:07:39,IBKRATS,BOT,100,TSLA,343.4,2094573276,0,100,343.4
910992831,0000e22a.5c388658.01.01,20190111  16:07:42,IBKRATS,BOT,100,NFLX,337.34,2094573277,0,100,337.34
910992837,0000e0d5.5c388fa7.01.01,20190111  16:07:43,IEX,BOT,100,AAPL,152.23,2094573278,0,100,152.23
910992843,0000e22a.5c38865c.01.01,20190111  16:07:45,NYSE,SLD,100,QQQ,160.3,2094573279,0,100,160.3
910992861,0000e22a.5c38867d.01.01,20190111  16:08:19,IBKRATS,BOT,100,TSLA,343.59,2094573282,0,100,343.59
910992874,0000e22a.5c38867f.01.01,20190111  16:08:22,ISLAND,SLD,100,NFLX,337.23,2094573283,0,100,337.23
910992881,0000e22a.5c388682.01.01,20190111  16:08:25,ISLAND,BOT,100,QQQ,160.37,2094573284,0,100,160.37
910992927,0000e22a.5c38871f.01.01,20190111  16:09:30,BEX,BOT,100,NFLX,337.61,2094573289,0,100,337.61
910992940,0000e22a.5c388722.01.01,20190111  16:09:33,IBKRATS,SLD,100,NFLX,337.55,2094573290,0,100,337.55
910992944,0000e0d5.5c38906e.01.01,20190111  16:09:36,ARCA,SLD,100,AAPL,152.16,2094573291,0,100,152.16
910992965,0000e22a.5c3887c6.01.01,20190111  16:10:12,BEX,BOT,100,NFLX,337.5,2094573296,0,100,337.5
910992980,0000e22a.5c3887c7.01.01,20190111  16:10:15,BEX,BOT,100,NFLX,337.5,2094573297,0,100,337.5
910992984,0000e0d5.5c3890af.01.01,20190111  16:10:17,ARCA,SLD,100,AAPL,152.16,2094573298,0,100,152.16
910992994,0000e0d5.5c3890b8.01.01,20190111  16:10:20,ISLAND,SLD,100,AAPL,152.18,2094573299,0,100,152.18
910993017,0000e22a.5c388823.01.01,20190111  16:10:52,IBKRATS,SLD,100,TSLA,343.46,2094573300,0,100,343.46
910993021,0000e22a.5c38882a.01.01,20190111  16:10:54,IBKRATS,SLD,100,NFLX,337,2094573301,0,100,337
910993034,0000e0d5.5c389142.01.01,20190111  16:10:58,ISLAND,SLD,100,AAPL,152.03,2094573302,0,100,152.03
910993044,0000e22a.5c388871.01.01,20190111  16:11:31,IBKRATS,SLD,100,NFLX,336.58,2094573303,0,100,336.58
910993056,0000e22a.5c388879.01.01,20190111  16:11:34,IBKRATS,BOT,100,TSLA,343.34,2094573304,0,100,343.34
910993060,0000e22a.5c38887e.01.01,20190111  16:11:36,BEX,BOT,100,NFLX,336.85,2094573305,0,100,336.85
910993082,0000e22a.5c3888bc.01.01,20190111  16:12:10,IBKRATS,SLD,100,NFLX,336.44,2094573309,0,100,336.44
910993095,0000e22a.5c3888c3.01.01,20190111  16:12:13,IBKRATS,SLD,100,NFLX,336.44,2094573310,0,100,336.44
910993102,0000e22a.5c3888d0.01.01,20190111  16:12:16,EDGEA,SLD,100,QQQ,160.09,2094573311,0,100,160.09
910993131,0000e22a.5c388921.01.01,20190111  16:12:50,IBKRATS,SLD,100,TSLA,342.7,2094573318,0,100,342.7
910993135,0000e22a.5c388935.01.01,20190111  16:12:53,ISLAND,BOT,100,NFLX,336.32,2094573319,0,100,336.32
910993142,0000e22a.5c388962.01.01,20190111  16:12:55,NYSE,SLD,100,QQQ,159.99,2094573320,0,100,159.99
910993155,0000e22a.5c388994.01.01,20190111  16:13:29,IBKRATS,SLD,100,TSLA,343.16,2094573321,0,100,343.16
910993168,0000e22a.5c388995.01.01,20190111  16:13:30,IBKRATS,BOT,100,TSLA,343.31,2094573322,0,100,343.31
910993172,0000e22a.5c388998.01.01,20190111  16:13:33,IBKRATS,SLD,100,NFLX,336.19,2094573323,0,100,336.19
910993190,0000e22a.5c38899a.01.01,20190111  16:13:34,IEX,SLD,100,QQQ,160.02,2094573324,0,100,160.02
910993194,0000e22a.5c3889aa.01.01,20190111  16:14:05,IBKRATS,SLD,100,TSLA,342.85,2094573325,0,100,342.85
910993210,0000e22a.5c3889b2.01.01,20190111  16:14:08,IBKRATS,SLD,100,NFLX,336.54,2094573326,0,100,336.54
910993228,0000e22a.5c3889b7.01.01,20190111  16:14:12,ISLAND,SLD,100,QQQ,160.1,2094573327,0,100,160.1
910993337,0000e0d5.5c38935a.01.01,20190111  16:15:52,ISLAND,BOT,100,AAPL,152.14,2094573329,0,100,152.14
910993352,0000e0d5.5c38938d.01.01,20190111  16:16:25,NYSE,BOT,100,AAPL,152.12,2094573332,0,100,152.12
910993374,0000e0d5.5c389391.01.01,20190111  16:16:29,ISLAND,SLD,100,AAPL,152.13,2094573333,0,100,152.13
910993378,0000e22a.5c388a99.01.01,20190111  16:16:32,CHX,BOT,100,QQQ,160.15,2094573334,0,100,160.15
910993390,0000e0d5.5c3893c4.01.01,20190111  16:17:03,BEX,SLD,100,AAPL,152.14,2094573335,0,100,152.14
910993394,0000e22a.5c388ae0.01.01,20190111  16:17:05,EDGEA,BOT,100,QQQ,160.18,2094573336,0,100,160.18
910993416,0000e22a.5c388ae7.01.01,20190111  16:17:09,CHX,BOT,100,QQQ,160.12,2094573337,0,100,160.12
910993425,0000e22a.5c388b19.01.01,20190111  16:17:40,ARCA,BOT,100,NFLX,336.5,2094573338,0,100,336.5
910993431,0000e0d5.5c3893e5.01.01,20190111  16:17:40,ISLAND,BOT,100,AAPL,152.13,2094573339,0,100,152.13
910993437,0000e22a.5c388b1a.01.01,20190111  16:17:41,EDGEA,SLD,100,QQQ,160.12,2094573340,0,100,160.12
910993465,0000e22a.5c388b21.01.01,20190111  16:17:44,EDGEA,SLD,100,QQQ,160.13,2094573341,0,100,160.13
910993472,0000e22a.5c388b55.01.01,20190111  16:18:15,ARCA,BOT,100,NFLX,336.74,2094573342,0,100,336.74
910993476,0000e0d5.5c38942d.01.01,20190111  16:18:17,ISLAND,BOT,100,AAPL,152.2,2094573343,0,100,152.2
910993480,0000e22a.5c388b5a.01.01,20190111  16:18:20,CHX,BOT,100,QQQ,160.2,2094573344,0,100,160.2
