orderId,execId,time,exchange,side,shares,symbol,price,permId,liquidation,cumQty,avgPrice
910424792,0000e22a.5c3614ec.01.01,20190109  18:03:13,IBKRATS,BOT,50,TSLA,342.95,1219086897,0,50,342.95
910424800,0000e22a.5c36150a.01.01,20190109  18:03:29,IEX,SLD,50,TSLA,342.48,1219086898,0,50,342.48
